startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
06.02.2023,12.02.2023,apartments,3,,143983.25,1793.8
06.02.2023,12.02.2023,apartments,4,,354098.91,2409.29
06.02.2023,12.02.2023,apartments,,1,142018.86,1802.76
06.02.2023,12.02.2023,apartments,,0,117712.03,1697.22
06.02.2023,12.02.2023,apartments,1,1,53461.07,1354.29
06.02.2023,12.02.2023,apartments,1,0,55404.1,1560.32
06.02.2023,12.02.2023,apartments,2,1,93351.62,1654.47
06.02.2023,12.02.2023,apartments,2,0,84723.61,1619.7
06.02.2023,12.02.2023,apartments,3,1,162401.33,1918.54
06.02.2023,12.02.2023,apartments,3,0,134407.54,1728.94
06.02.2023,12.02.2023,apartments,4,1,503928.06,3087.99
06.02.2023,12.02.2023,apartments,4,0,285873.59,2100.24
06.02.2023,12.02.2023,soldApartments,,,123284.77,1731.73
06.02.2023,12.02.2023,soldApartments,1,,52724.88,1490.18
06.02.2023,12.02.2023,soldApartments,2,,87279.41,1637.5
06.02.2023,12.02.2023,soldApartments,3,,145057.26,1799.69
06.02.2023,12.02.2023,soldApartments,4,,341102.97,2364.62
06.02.2023,12.02.2023,soldApartments,,1,140009.27,1806.38
06.02.2023,12.02.2023,soldApartments,,0,114809.11,1693.9
06.02.2023,12.02.2023,soldApartments,1,1,49351.76,1358.08
06.02.2023,12.02.2023,soldApartments,1,0,54552.88,1561.77
06.02.2023,12.02.2023,soldApartments,2,1,93080.85,1674.75
06.02.2023,12.02.2023,soldApartments,2,0,84068.81,1616.88
06.02.2023,12.02.2023,soldApartments,3,1,166872.57,1937.24
06.02.2023,12.02.2023,soldApartments,3,0,134970.61,1736.1
06.02.2023,12.02.2023,soldApartments,4,1,509819.45,3059.03
06.02.2023,12.02.2023,soldApartments,4,0,274364.48,2089.93
13.02.2023,19.02.2023,listings,,,117628.06,1661.69
13.02.2023,19.02.2023,listings,1,,52773.58,1442.37
13.02.2023,19.02.2023,listings,2,,86567.63,1566.95
13.02.2023,19.02.2023,listings,3,,142339.04,1749.95
13.02.2023,19.02.2023,listings,4,,326070.55,2292.61
13.02.2023,19.02.2023,listings,,1,121438.16,1619.38
13.02.2023,19.02.2023,listings,,0,114885.51,1692.14
13.02.2023,19.02.2023,listings,1,1,50366.08,1283.8
13.02.2023,19.02.2023,listings,1,0,54669.59,1567.24
13.02.2023,19.02.2023,listings,2,1,86678.69,1499.4
13.02.2023,19.02.2023,listings,2,0,86468.47,1627.26
13.02.2023,19.02.2023,listings,3,1,154298.82,1782.98
13.02.2023,19.02.2023,listings,3,0,135714.8,1731.65
13.02.2023,19.02.2023,listings,4,1,477893.32,2890.64
13.02.2023,19.02.2023,listings,4,0,259044.6,2028.6
13.02.2023,19.02.2023,apartments,,,126819.53,1739.98
13.02.2023,19.02.2023,apartments,1,,55024.83,1489.32
13.02.2023,19.02.2023,apartments,2,,88273.97,1637.02
13.02.2023,19.02.2023,apartments,3,,143949.48,1792.81
13.02.2023,19.02.2023,apartments,4,,357386.89,2431.97
13.02.2023,19.02.2023,apartments,,1,142878.65,1810.95
13.02.2023,19.02.2023,apartments,,0,117698.68,1699.68
13.02.2023,19.02.2023,apartments,1,1,53699.26,1358.26
13.02.2023,19.02.2023,apartments,1,0,55841.61,1570.07
13.02.2023,19.02.2023,apartments,2,1,93745.93,1663.27
13.02.2023,19.02.2023,apartments,2,0,84886.2,1620.78
13.02.2023,19.02.2023,apartments,3,1,163002.46,1922.7
13.02.2023,19.02.2023,apartments,3,0,134155.13,1726.04
13.02.2023,19.02.2023,apartments,4,1,510001.28,3117.31
13.02.2023,19.02.2023,apartments,4,0,287468.21,2117.99
13.02.2023,19.02.2023,soldApartments,,,123610.68,1738.43
13.02.2023,19.02.2023,soldApartments,1,,53429.89,1503.38
13.02.2023,19.02.2023,soldApartments,2,,87674.78,1645.67
13.02.2023,19.02.2023,soldApartments,3,,144987.78,1798.88
13.02.2023,19.02.2023,soldApartments,4,,345622.55,2390.44
13.02.2023,19.02.2023,soldApartments,,1,141522.47,1818.96
13.02.2023,19.02.2023,soldApartments,,0,114792.14,1698.78
13.02.2023,19.02.2023,soldApartments,1,1,49951.6,1369.15
13.02.2023,19.02.2023,soldApartments,1,0,55200.35,1571.7
13.02.2023,19.02.2023,soldApartments,2,1,93614.44,1685.92
13.02.2023,19.02.2023,soldApartments,2,0,84446.11,1623.78
13.02.2023,19.02.2023,soldApartments,3,1,168508.99,1948.01
13.02.2023,19.02.2023,soldApartments,3,0,134454.42,1732.1
13.02.2023,19.02.2023,soldApartments,4,1,518790.17,3088.54
13.02.2023,19.02.2023,soldApartments,4,0,277824.81,2117.12
20.02.2023,26.02.2023,listings,,,116610.32,1654.9
20.02.2023,26.02.2023,listings,1,,52537.78,1441.3
20.02.2023,26.02.2023,listings,2,,86182.45,1561.87
20.02.2023,26.02.2023,listings,3,,141612.01,1743.25
20.02.2023,26.02.2023,listings,4,,323027.34,2277.84
20.02.2023,26.02.2023,listings,,1,120255.29,1608.57
20.02.2023,26.02.2023,listings,,0,113960.71,1688.58
20.02.2023,26.02.2023,listings,1,1,50330.38,1282.09
20.02.2023,26.02.2023,listings,1,0,54275.01,1566.59
20.02.2023,26.02.2023,listings,2,1,86272.48,1493.4
20.02.2023,26.02.2023,listings,2,0,86101.21,1623.66
20.02.2023,26.02.2023,listings,3,1,153041.67,1768.5
20.02.2023,26.02.2023,listings,3,0,135239.51,1729.16
20.02.2023,26.02.2023,listings,4,1,468052.91,2834.09
20.02.2023,26.02.2023,listings,4,0,257194.01,2025.34
20.02.2023,26.02.2023,apartments,,,126132.82,1736.61
20.02.2023,26.02.2023,apartments,1,,54629.62,1490.2
20.02.2023,26.02.2023,apartments,2,,87964.05,1633.65
20.02.2023,26.02.2023,apartments,3,,143815.12,1791.45
20.02.2023,26.02.2023,apartments,4,,355703.77,2424.24
20.02.2023,26.02.2023,apartments,,1,142749.69,1812.07
20.02.2023,26.02.2023,apartments,,0,116710.96,1693.83
20.02.2023,26.02.2023,apartments,1,1,53602.54,1359.62
20.02.2023,26.02.2023,apartments,1,0,55255.68,1569.79
20.02.2023,26.02.2023,apartments,2,1,93689.61,1663.31
20.02.2023,26.02.2023,apartments,2,0,84421.51,1615.3
20.02.2023,26.02.2023,apartments,3,1,163796.17,1929.05
20.02.2023,26.02.2023,apartments,3,0,133527.26,1720.59
20.02.2023,26.02.2023,apartments,4,1,510546.82,3122.45
20.02.2023,26.02.2023,apartments,4,0,285134.6,2106.03
20.02.2023,26.02.2023,soldApartments,,,122360.74,1731.06
20.02.2023,26.02.2023,soldApartments,1,,52634.63,1494.72
20.02.2023,26.02.2023,soldApartments,2,,87164.44,1641.73
20.02.2023,26.02.2023,soldApartments,3,,144134.22,1793.86
20.02.2023,26.02.2023,soldApartments,4,,344346.33,2378.87
20.02.2023,26.02.2023,soldApartments,,1,141510.07,1817.09
20.02.2023,26.02.2023,soldApartments,,0,113052.02,1689.23
20.02.2023,26.02.2023,soldApartments,1,1,49100.73,1356.91
20.02.2023,26.02.2023,soldApartments,1,0,54406.69,1563.83
20.02.2023,26.02.2023,soldApartments,2,1,93311.38,1683.72
20.02.2023,26.02.2023,soldApartments,2,0,83868.13,1619.21
20.02.2023,26.02.2023,soldApartments,3,1,168847.64,1955.05
20.02.2023,26.02.2023,soldApartments,3,0,133177.07,1722.4
20.02.2023,26.02.2023,soldApartments,4,1,532079.08,3123.31
20.02.2023,26.02.2023,soldApartments,4,0,272389.8,2093.54
27.02.2023,05.03.2023,listings,,,117461.57,1663.12
27.02.2023,05.03.2023,listings,1,,52892.19,1449.98
27.02.2023,05.03.2023,listings,2,,86826.86,1570.83
27.02.2023,05.03.2023,listings,3,,142060.54,1747.96
27.02.2023,05.03.2023,listings,4,,324449.06,2284.27
27.02.2023,05.03.2023,listings,,1,121940.02,1624.2
27.02.2023,05.03.2023,listings,,0,114209.55,1691.38
27.02.2023,05.03.2023,listings,1,1,50689.25,1289.32
27.02.2023,05.03.2023,listings,1,0,54639.06,1577.38
27.02.2023,05.03.2023,listings,2,1,87291.25,1507.51
27.02.2023,05.03.2023,listings,2,0,86411.12,1627.51
27.02.2023,05.03.2023,listings,3,1,154838.36,1785.2
27.02.2023,05.03.2023,listings,3,0,134888.53,1727.06
27.02.2023,05.03.2023,listings,4,1,472708.94,2858.87
27.02.2023,05.03.2023,listings,4,0,257147.88,2023.44
27.02.2023,05.03.2023,apartments,,,127193.09,1743.54
27.02.2023,05.03.2023,apartments,1,,54871.42,1494.79
27.02.2023,05.03.2023,apartments,2,,88411.44,1639.6
27.02.2023,05.03.2023,apartments,3,,144194.64,1793.64
27.02.2023,05.03.2023,apartments,4,,357391.53,2436.82
27.02.2023,05.03.2023,apartments,,1,144545.64,1827.18
27.02.2023,05.03.2023,apartments,,0,117416.84,1696.42
27.02.2023,05.03.2023,apartments,1,1,54014.9,1365.72
27.02.2023,05.03.2023,apartments,1,0,55392.95,1573.39
27.02.2023,05.03.2023,apartments,2,1,94550.47,1677.84
27.02.2023,05.03.2023,apartments,2,0,84662.73,1616.25
27.02.2023,05.03.2023,apartments,3,1,164987.17,1938.27
27.02.2023,05.03.2023,apartments,3,0,133491.24,1719.19
27.02.2023,05.03.2023,apartments,4,1,510826.78,3136.59
27.02.2023,05.03.2023,apartments,4,0,287341.73,2117.34
27.02.2023,05.03.2023,soldApartments,,,123180.77,1739.13
27.02.2023,05.03.2023,soldApartments,1,,52985.67,1504.33
27.02.2023,05.03.2023,soldApartments,2,,88050.42,1653.34
27.02.2023,05.03.2023,soldApartments,3,,144444.11,1796.32
27.02.2023,05.03.2023,soldApartments,4,,339541.24,2363.58
27.02.2023,05.03.2023,soldApartments,,1,143140.03,1838.9
27.02.2023,05.03.2023,soldApartments,,0,113730.76,1691.88
27.02.2023,05.03.2023,soldApartments,1,1,49564.09,1369.27
27.02.2023,05.03.2023,soldApartments,1,0,54683.34,1571.34
27.02.2023,05.03.2023,soldApartments,2,1,94958.27,1713.44
27.02.2023,05.03.2023,soldApartments,2,0,84492.12,1622.39
27.02.2023,05.03.2023,soldApartments,3,1,169570.67,1964.22
27.02.2023,05.03.2023,soldApartments,3,0,133467.93,1722.98
27.02.2023,05.03.2023,soldApartments,4,1,522469.64,3113.27
27.02.2023,05.03.2023,soldApartments,4,0,270539.91,2080.8
06.03.2023,12.03.2023,listings,,,118127.1,1669.74
06.03.2023,12.03.2023,listings,1,,53419.24,1460.7
06.03.2023,12.03.2023,listings,2,,87053.86,1574
06.03.2023,12.03.2023,listings,3,,142388.87,1754.42
06.03.2023,12.03.2023,listings,4,,326953.78,2296.45
06.03.2023,12.03.2023,listings,,1,122328.07,1625.64
06.03.2023,12.03.2023,listings,,0,115099.52,1701.53
06.03.2023,12.03.2023,listings,1,1,51373.09,1296.22
06.03.2023,12.03.2023,listings,1,0,55020.53,1589.42
06.03.2023,12.03.2023,listings,2,1,87213.27,1503.52
06.03.2023,12.03.2023,listings,2,0,86911.58,1636.89
06.03.2023,12.03.2023,listings,3,1,155234.61,1791.83
06.03.2023,12.03.2023,listings,3,0,135250.63,1733.64
06.03.2023,12.03.2023,listings,4,1,474613.14,2863.42
06.03.2023,12.03.2023,listings,4,0,260737.82,2042.19
06.03.2023,12.03.2023,apartments,,,127043.69,1747.8
06.03.2023,12.03.2023,apartments,1,,55033.14,1501.91
06.03.2023,12.03.2023,apartments,2,,88775.76,1645.18
06.03.2023,12.03.2023,apartments,3,,143660.98,1795.13
06.03.2023,12.03.2023,apartments,4,,357456.21,2444.53
06.03.2023,12.03.2023,apartments,,1,145078.37,1834.79
06.03.2023,12.03.2023,apartments,,0,117026.5,1699.48
06.03.2023,12.03.2023,apartments,1,1,54424.99,1374.51
06.03.2023,12.03.2023,apartments,1,0,55387.51,1576.15
06.03.2023,12.03.2023,apartments,2,1,94862.91,1682.08
06.03.2023,12.03.2023,apartments,2,0,85093.94,1622.86
06.03.2023,12.03.2023,apartments,3,1,164436.6,1945.59
06.03.2023,12.03.2023,apartments,3,0,133054.91,1718.32
06.03.2023,12.03.2023,apartments,4,1,514094.82,3149.63
06.03.2023,12.03.2023,apartments,4,0,286345.78,2124.43
06.03.2023,12.03.2023,soldApartments,,,122715.45,1744.64
06.03.2023,12.03.2023,soldApartments,1,,53197.4,1515.09
