startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
30.01.2023,05.02.2023,apartments,,0,117461.67,1695.93
30.01.2023,05.02.2023,apartments,1,1,54186.64,1357.9
30.01.2023,05.02.2023,apartments,1,0,55195.5,1559.44
30.01.2023,05.02.2023,apartments,2,1,93470.91,1657.12
30.01.2023,05.02.2023,apartments,2,0,84698.81,1617.05
30.01.2023,05.02.2023,apartments,3,1,159950.11,1900.75
30.01.2023,05.02.2023,apartments,3,0,134295.44,1729.55
30.01.2023,05.02.2023,apartments,4,1,489106.16,3033.68
30.01.2023,05.02.2023,apartments,4,0,285084.96,2100
30.01.2023,05.02.2023,soldApartments,,,122743.19,1732
30.01.2023,05.02.2023,soldApartments,1,,51878.3,1480.36
30.01.2023,05.02.2023,soldApartments,2,,87273.26,1644.24
30.01.2023,05.02.2023,soldApartments,3,,144216.83,1798.23
30.01.2023,05.02.2023,soldApartments,4,,333428.53,2338.53
30.01.2023,05.02.2023,soldApartments,,1,136879.41,1801.21
30.01.2023,05.02.2023,soldApartments,,0,115316.17,1695.64
30.01.2023,05.02.2023,soldApartments,1,1,48563.7,1354.44
30.01.2023,05.02.2023,soldApartments,1,0,53777.12,1552.49
30.01.2023,05.02.2023,soldApartments,2,1,93051.01,1686.6
30.01.2023,05.02.2023,soldApartments,2,0,83979.7,1620.09
30.01.2023,05.02.2023,soldApartments,3,1,163766.96,1924.27
30.01.2023,05.02.2023,soldApartments,3,0,134780.75,1737.4
30.01.2023,05.02.2023,soldApartments,4,1,478256.24,2959.24
30.01.2023,05.02.2023,soldApartments,4,0,275158.3,2088.79
06.02.2023,12.02.2023,listings,,,116669.07,1652.34
06.02.2023,12.02.2023,listings,1,,52495.99,1432.26
06.02.2023,12.02.2023,listings,2,,86218.5,1561.26
06.02.2023,12.02.2023,listings,3,,141222.92,1739.78
06.02.2023,12.02.2023,listings,4,,321700.02,2269.49
06.02.2023,12.02.2023,listings,,1,120216.88,1609.18
06.02.2023,12.02.2023,listings,,0,114088.02,1683.74
06.02.2023,12.02.2023,listings,1,1,50316.72,1277.47
06.02.2023,12.02.2023,listings,1,0,54279.48,1558.94
06.02.2023,12.02.2023,listings,2,1,86331.4,1493.89
06.02.2023,12.02.2023,listings,2,0,86117.32,1621.63
06.02.2023,12.02.2023,listings,3,1,152836.11,1769.17
