startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
16.01.2023,22.01.2023,soldApartments,2,,85895.79,1625.74
16.01.2023,22.01.2023,soldApartments,3,,141506.69,1763.56
16.01.2023,22.01.2023,soldApartments,4,,323654.44,2279.65
16.01.2023,22.01.2023,soldApartments,,1,128708.43,1720.45
16.01.2023,22.01.2023,soldApartments,,0,116294.98,1700.59
16.01.2023,22.01.2023,soldApartments,1,1,48192.48,1352.66
16.01.2023,22.01.2023,soldApartments,1,0,53284.99,1544.72
16.01.2023,22.01.2023,soldApartments,2,1,89372.6,1633.85
16.01.2023,22.01.2023,soldApartments,2,0,83847.04,1620.96
16.01.2023,22.01.2023,soldApartments,3,1,152555.54,1799.2
16.01.2023,22.01.2023,soldApartments,3,0,135910.22,1745.51
16.01.2023,22.01.2023,soldApartments,4,1,439808.58,2712.3
16.01.2023,22.01.2023,soldApartments,4,0,277180.4,2106.55
23.01.2023,29.01.2023,listings,,,113688.57,1626.42
23.01.2023,29.01.2023,listings,1,,51918.94,1425.24
23.01.2023,29.01.2023,listings,2,,85211.23,1547.42
23.01.2023,29.01.2023,listings,3,,137257.33,1703.09
23.01.2023,29.01.2023,listings,4,,303460.28,2168.99
23.01.2023,29.01.2023,listings,,1,112926.53,1545.73
23.01.2023,29.01.2023,listings,,0,114233.39,1684.11
23.01.2023,29.01.2023,listings,1,1,49621.39,1267.26
23.01.2023,29.01.2023,listings,1,0,53814.75,1555.59
23.01.2023,29.01.2023,listings,2,1,84001.66,1460.02
23.01.2023,29.01.2023,listings,2,0,86262.94,1623.42
23.01.2023,29.01.2023,listings,3,1,141904.22,1664.19
23.01.2023,29.01.2023,listings,3,0,134648.98,1724.93
23.01.2023,29.01.2023,listings,4,1,425252.14,2595.14
23.01.2023,29.01.2023,listings,4,0,253248.39,1993.3
23.01.2023,29.01.2023,apartments,,,122402.43,1704.87
23.01.2023,29.01.2023,apartments,1,,54086.3,1470.13
23.01.2023,29.01.2023,apartments,2,,86988.65,1615.55
23.01.2023,29.01.2023,apartments,3,,140166.34,1761.27
23.01.2023,29.01.2023,apartments,4,,331460.83,2299.08
23.01.2023,29.01.2023,apartments,,1,131060.37,1723.29
23.01.2023,29.01.2023,apartments,,0,117323.51,1694.06
23.01.2023,29.01.2023,apartments,1,1,53343.59,1348.01
23.01.2023,29.01.2023,apartments,1,0,54577.92,1550.97
23.01.2023,29.01.2023,apartments,2,1,90566.21,1613.4
23.01.2023,29.01.2023,apartments,2,0,84757.62,1616.9
23.01.2023,29.01.2023,apartments,3,1,151032.68,1824.16
23.01.2023,29.01.2023,apartments,3,0,134266.16,1727.12
23.01.2023,29.01.2023,apartments,4,1,434370.49,2728.39
23.01.2023,29.01.2023,apartments,4,0,284030.2,2101.21
23.01.2023,29.01.2023,soldApartments,,,120279.48,1706.71
23.01.2023,29.01.2023,soldApartments,1,,51211.94,1470.77
23.01.2023,29.01.2023,soldApartments,2,,85995.45,1624.25
